cod_municipio,uf,nome_maiusculo,nome_sem_acento_maiusculo,nome,nome_sem_acento
3142502,MG,MONJOLOS,MONJOLOS,Monjolos,Monjolos
3142601,MG,MONSENHOR PAULO,MONSENHOR PAULO,Monsenhor Paulo,Monsenhor Paulo
3142700,MG,MONTALVÂNIA,MONTALVANIA,Montalvânia,Montalvania
3142809,MG,MONTE ALEGRE DE MINAS,MONTE ALEGRE DE MINAS,Monte Alegre de Minas,Monte Alegre de Minas
3142908,MG,MONTE AZUL,MONTE AZUL,Monte Azul,Monte Azul
3143005,MG,MONTE BELO,MONTE BELO,Monte Belo,Monte Belo
3143104,MG,MONTE CARMELO,MONTE CARMELO,Monte Carmelo,Monte Carmelo
3143153,MG,MONTE FORMOSO,MONTE FORMOSO,Monte Formoso,Monte Formoso
3143203,MG,MONTE SANTO DE MINAS,MONTE SANTO DE MINAS,Monte Santo de Minas,Monte Santo de Minas
3143302,MG,MONTES CLAROS,MONTES CLAROS,Montes Claros,Montes Claros
3143401,MG,MONTE SIÃO,MONTE SIAO,Monte Sião,Monte Siao
3143450,MG,MONTEZUMA,MONTEZUMA,Montezuma,Montezuma
3143500,MG,MORADA NOVA DE MINAS,MORADA NOVA DE MINAS,Morada Nova de Minas,Morada Nova de Minas
3143609,MG,MORRO DA GARÇA,MORRO DA GARCA,Morro da Garça,Morro da Garca
3143708,MG,MORRO DO PILAR,MORRO DO PILAR,Morro do Pilar,Morro do Pilar
3143807,MG,MUNHOZ,MUNHOZ,Munhoz,Munhoz
3143906,MG,MURIAÉ,MURIAE,Muriaé,Muriae
3144003,MG,MUTUM,MUTUM,Mutum,Mutum
3144102,MG,MUZAMBINHO,MUZAMBINHO,Muzambinho,Muzambinho
3144201,MG,NACIP RAYDAN,NACIP RAYDAN,Nacip Raydan,Nacip Raydan
3144300,MG,NANUQUE,NANUQUE,Nanuque,Nanuque
3144359,MG,NAQUE,NAQUE,Naque,Naque
3144375,MG,NATALÂNDIA,NATALANDIA,Natalândia,Natalandia
3144409,MG,NATÉRCIA,NATERCIA,Natércia,Natercia
3144508,MG,NAZARENO,NAZARENO,Nazareno,Nazareno
3144607,MG,NEPOMUCENO,NEPOMUCENO,Nepomuceno,Nepomuceno
3144656,MG,NINHEIRA,NINHEIRA,Ninheira,Ninheira
3144672,MG,NOVA BELÉM,NOVA BELEM,Nova Belém,Nova Belem
3144706,MG,NOVA ERA,NOVA ERA,Nova Era,Nova Era
3144805,MG,NOVA LIMA,NOVA LIMA,Nova Lima,Nova Lima
3144904,MG,NOVA MÓDICA,NOVA MODICA,Nova Módica,Nova Modica
3145000,MG,NOVA PONTE,NOVA PONTE,Nova Ponte,Nova Ponte
3145059,MG,NOVA PORTEIRINHA,NOVA PORTEIRINHA,Nova Porteirinha,Nova Porteirinha
3145109,MG,NOVA RESENDE,NOVA RESENDE,Nova Resende,Nova Resende
3145208,MG,NOVA SERRANA,NOVA SERRANA,Nova Serrana,Nova Serrana
3145307,MG,NOVO CRUZEIRO,NOVO CRUZEIRO,Novo Cruzeiro,Novo Cruzeiro
3145356,MG,NOVO ORIENTE DE MINAS,NOVO ORIENTE DE MINAS,Novo Oriente de Minas,Novo Oriente de Minas
3145372,MG,NOVORIZONTE,NOVORIZONTE,Novorizonte,Novorizonte
3145406,MG,OLARIA,OLARIA,Olaria,Olaria
3145455,MG,OLHOS-D'ÁGUA,OLHOS-D'AGUA,Olhos-d'Água,Olhos-d'Agua
3145505,MG,OLÍMPIO NORONHA,OLIMPIO NORONHA,Olímpio Noronha,Olimpio Noronha
3145604,MG,OLIVEIRA,OLIVEIRA,Oliveira,Oliveira
3145703,MG,OLIVEIRA FORTES,OLIVEIRA FORTES,Oliveira Fortes,Oliveira Fortes
3145802,MG,ONÇA DE PITANGUI,ONCA DE PITANGUI,Onça de Pitangui,Onca de Pitangui
3145851,MG,ORATÓRIOS,ORATORIOS,Oratórios,Oratorios
3145877,MG,ORIZÂNIA,ORIZANIA,Orizânia,Orizania
3145901,MG,OURO BRANCO,OURO BRANCO,Ouro Branco,Ouro Branco
3146008,MG,OURO FINO,OURO FINO,Ouro Fino,Ouro Fino
3146107,MG,OURO PRETO,OURO PRETO,Ouro Preto,Ouro Preto
3146206,MG,OURO VERDE DE MINAS,OURO VERDE DE MINAS,Ouro Verde de Minas,Ouro Verde de Minas
3146255,MG,PADRE CARVALHO,PADRE CARVALHO,Padre Carvalho,Padre Carvalho
3146305,MG,PADRE PARAÍSO,PADRE PARAISO,Padre Paraíso,Padre Paraiso
3146404,MG,PAINEIRAS,PAINEIRAS,Paineiras,Paineiras
3146503,MG,PAINS,PAINS,Pains,Pains
3146552,MG,PAI PEDRO,PAI PEDRO,Pai Pedro,Pai Pedro
3146602,MG,PAIVA,PAIVA,Paiva,Paiva
3146701,MG,PALMA,PALMA,Palma,Palma
3146750,MG,PALMÓPOLIS,PALMOPOLIS,Palmópolis,Palmopolis
3146909,MG,PAPAGAIOS,PAPAGAIOS,Papagaios,Papagaios
3147006,MG,PARACATU,PARACATU,Paracatu,Paracatu
3147105,MG,PARÁ DE MINAS,PARA DE MINAS,Pará de Minas,Para de Minas
3147204,MG,PARAGUAÇU,PARAGUACU,Paraguaçu,Paraguacu
3147303,MG,PARAISÓPOLIS,PARAISOPOLIS,Paraisópolis,Paraisopolis
3147402,MG,PARAOPEBA,PARAOPEBA,Paraopeba,Paraopeba
3147501,MG,PASSABÉM,PASSABEM,Passabém,Passabem
3147600,MG,PASSA QUATRO,PASSA QUATRO,Passa Quatro,Passa Quatro
3147709,MG,PASSA TEMPO,PASSA TEMPO,Passa Tempo,Passa Tempo
3147808,MG,PASSA-VINTE,PASSA-VINTE,Passa-Vinte,Passa-Vinte
3147907,MG,PASSOS,PASSOS,Passos,Passos
3147956,MG,PATIS,PATIS,Patis,Patis
3148004,MG,PATOS DE MINAS,PATOS DE MINAS,Patos de Minas,Patos de Minas
3148103,MG,PATROCÍNIO,PATROCINIO,Patrocínio,Patrocinio
3148202,MG,PATROCÍNIO DO MURIAÉ,PATROCINIO DO MURIAE,Patrocínio do Muriaé,Patrocinio do Muriae
3148301,MG,PAULA CÂNDIDO,PAULA CANDIDO,Paula Cândido,Paula Candido
3148400,MG,PAULISTAS,PAULISTAS,Paulistas,Paulistas
3148509,MG,PAVÃO,PAVAO,Pavão,Pavao
3148608,MG,PEÇANHA,PECANHA,Peçanha,Pecanha
3148707,MG,PEDRA AZUL,PEDRA AZUL,Pedra Azul,Pedra Azul
3148756,MG,PEDRA BONITA,PEDRA BONITA,Pedra Bonita,Pedra Bonita
3148806,MG,PEDRA DO ANTA,PEDRA DO ANTA,Pedra do Anta,Pedra do Anta
3148905,MG,PEDRA DO INDAIÁ,PEDRA DO INDAIA,Pedra do Indaiá,Pedra do Indaia
3149002,MG,PEDRA DOURADA,PEDRA DOURADA,Pedra Dourada,Pedra Dourada
3149101,MG,PEDRALVA,PEDRALVA,Pedralva,Pedralva
3149150,MG,PEDRAS DE MARIA DA CRUZ,PEDRAS DE MARIA DA CRUZ,Pedras de Maria da Cruz,Pedras de Maria da Cruz
3149200,MG,PEDRINÓPOLIS,PEDRINOPOLIS,Pedrinópolis,Pedrinopolis
3149309,MG,PEDRO LEOPOLDO,PEDRO LEOPOLDO,Pedro Leopoldo,Pedro Leopoldo
3149408,MG,PEDRO TEIXEIRA,PEDRO TEIXEIRA,Pedro Teixeira,Pedro Teixeira
3149507,MG,PEQUERI,PEQUERI,Pequeri,Pequeri
3149606,MG,PEQUI,PEQUI,Pequi,Pequi
3149705,MG,PERDIGÃO,PERDIGAO,Perdigão,Perdigao
3149804,MG,PERDIZES,PERDIZES,Perdizes,Perdizes
3149903,MG,PERDÕES,PERDOES,Perdões,Perdoes
3149952,MG,PERIQUITO,PERIQUITO,Periquito,Periquito
3150000,MG,PESCADOR,PESCADOR,Pescador,Pescador
3150109,MG,PIAU,PIAU,Piau,Piau
3150158,MG,PIEDADE DE CARATINGA,PIEDADE DE CARATINGA,Piedade de Caratinga,Piedade de Caratinga
3150208,MG,PIEDADE DE PONTE NOVA,PIEDADE DE PONTE NOVA,Piedade de Ponte Nova,Piedade de Ponte Nova
3150307,MG,PIEDADE DO RIO GRANDE,PIEDADE DO RIO GRANDE,Piedade do Rio Grande,Piedade do Rio Grande
3150406,MG,PIEDADE DOS GERAIS,PIEDADE DOS GERAIS,Piedade dos Gerais,Piedade dos Gerais
3150505,MG,PIMENTA,PIMENTA,Pimenta,Pimenta
3150539,MG,PINGO-D'ÁGUA,PINGO-D'AGUA,Pingo-d'Água,Pingo-d'Agua
3150570,MG,PINTÓPOLIS,PINTOPOLIS,Pintópolis,Pintopolis
3150604,MG,PIRACEMA,PIRACEMA,Piracema,Piracema
3150703,MG,PIRAJUBA,PIRAJUBA,Pirajuba,Pirajuba
3150802,MG,PIRANGA,PIRANGA,Piranga,Piranga
3150901,MG,PIRANGUÇU,PIRANGUCU,Piranguçu,Pirangucu
3151008,MG,PIRANGUINHO,PIRANGUINHO,Piranguinho,Piranguinho
3151107,MG,PIRAPETINGA,PIRAPETINGA,Pirapetinga,Pirapetinga
3151206,MG,PIRAPORA,PIRAPORA,Pirapora,Pirapora
3151305,MG,PIRAÚBA,PIRAUBA,Piraúba,Pirauba
3151404,MG,PITANGUI,PITANGUI,Pitangui,Pitangui
3151503,MG,PIUMHI,PIUMHI,Piumhi,Piumhi
3151602,MG,PLANURA,PLANURA,Planura,Planura
3151701,MG,POÇO FUNDO,POCO FUNDO,Poço Fundo,Poco Fundo
3151800,MG,POÇOS DE CALDAS,POCOS DE CALDAS,Poços de Caldas,Pocos de Caldas
3151909,MG,POCRANE,POCRANE,Pocrane,Pocrane
3152006,MG,POMPÉU,POMPEU,Pompéu,Pompeu
3152105,MG,PONTE NOVA,PONTE NOVA,Ponte Nova,Ponte Nova
3152131,MG,PONTO CHIQUE,PONTO CHIQUE,Ponto Chique,Ponto Chique
3152170,MG,PONTO DOS VOLANTES,PONTO DOS VOLANTES,Ponto dos Volantes,Ponto dos Volantes
3152204,MG,PORTEIRINHA,PORTEIRINHA,Porteirinha,Porteirinha
3152303,MG,PORTO FIRME,PORTO FIRME,Porto Firme,Porto Firme
3152402,MG,POTÉ,POTE,Poté,Pote
3152501,MG,POUSO ALEGRE,POUSO ALEGRE,Pouso Alegre,Pouso Alegre
3152600,MG,POUSO ALTO,POUSO ALTO,Pouso Alto,Pouso Alto
3152709,MG,PRADOS,PRADOS,Prados,Prados
3152808,MG,PRATA,PRATA,Prata,Prata
3152907,MG,PRATÁPOLIS,PRATAPOLIS,Pratápolis,Pratapolis
3153004,MG,PRATINHA,PRATINHA,Pratinha,Pratinha
3153103,MG,PRESIDENTE BERNARDES,PRESIDENTE BERNARDES,Presidente Bernardes,Presidente Bernardes
3153202,MG,PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,Presidente Juscelino,Presidente Juscelino
3153301,MG,PRESIDENTE KUBITSCHEK,PRESIDENTE KUBITSCHEK,Presidente Kubitschek,Presidente Kubitschek
3153400,MG,PRESIDENTE OLEGÁRIO,PRESIDENTE OLEGARIO,Presidente Olegário,Presidente Olegario
3153509,MG,ALTO JEQUITIBÁ,ALTO JEQUITIBA,Alto Jequitibá,Alto Jequitiba
3153608,MG,PRUDENTE DE MORAIS,PRUDENTE DE MORAIS,Prudente de Morais,Prudente de Morais
3153707,MG,QUARTEL GERAL,QUARTEL GERAL,Quartel Geral,Quartel Geral
3153806,MG,QUELUZITO,QUELUZITO,Queluzito,Queluzito
3153905,MG,RAPOSOS,RAPOSOS,Raposos,Raposos
3154002,MG,RAUL SOARES,RAUL SOARES,Raul Soares,Raul Soares
3154101,MG,RECREIO,RECREIO,Recreio,Recreio
3154150,MG,REDUTO,REDUTO,Reduto,Reduto
3154200,MG,RESENDE COSTA,RESENDE COSTA,Resende Costa,Resende Costa
3154309,MG,RESPLENDOR,RESPLENDOR,Resplendor,Resplendor
3154408,MG,RESSAQUINHA,RESSAQUINHA,Ressaquinha,Ressaquinha
3154457,MG,RIACHINHO,RIACHINHO,Riachinho,Riachinho
3154507,MG,RIACHO DOS MACHADOS,RIACHO DOS MACHADOS,Riacho dos Machados,Riacho dos Machados
3154606,MG,RIBEIRÃO DAS NEVES,RIBEIRAO DAS NEVES,Ribeirão das Neves,Ribeirao das Neves
3154705,MG,RIBEIRÃO VERMELHO,RIBEIRAO VERMELHO,Ribeirão Vermelho,Ribeirao Vermelho
3154804,MG,RIO ACIMA,RIO ACIMA,Rio Acima,Rio Acima
3154903,MG,RIO CASCA,RIO CASCA,Rio Casca,Rio Casca
3155009,MG,RIO DOCE,RIO DOCE,Rio Doce,Rio Doce
3155108,MG,RIO DO PRADO,RIO DO PRADO,Rio do Prado,Rio do Prado
3155207,MG,RIO ESPERA,RIO ESPERA,Rio Espera,Rio Espera
3155306,MG,RIO MANSO,RIO MANSO,Rio Manso,Rio Manso
3155405,MG,RIO NOVO,RIO NOVO,Rio Novo,Rio Novo
3155504,MG,RIO PARANAÍBA,RIO PARANAIBA,Rio Paranaíba,Rio Paranaiba
3155603,MG,RIO PARDO DE MINAS,RIO PARDO DE MINAS,Rio Pardo de Minas,Rio Pardo de Minas
3155702,MG,RIO PIRACICABA,RIO PIRACICABA,Rio Piracicaba,Rio Piracicaba
3155801,MG,RIO POMBA,RIO POMBA,Rio Pomba,Rio Pomba
3155900,MG,RIO PRETO,RIO PRETO,Rio Preto,Rio Preto
3156007,MG,RIO VERMELHO,RIO VERMELHO,Rio Vermelho,Rio Vermelho
3156106,MG,RITÁPOLIS,RITAPOLIS,Ritápolis,Ritapolis
3156205,MG,ROCHEDO DE MINAS,ROCHEDO DE MINAS,Rochedo de Minas,Rochedo de Minas
3156304,MG,RODEIRO,RODEIRO,Rodeiro,Rodeiro
3156403,MG,ROMARIA,ROMARIA,Romaria,Romaria
3156452,MG,ROSÁRIO DA LIMEIRA,ROSARIO DA LIMEIRA,Rosário da Limeira,Rosario da Limeira
3156502,MG,RUBELITA,RUBELITA,Rubelita,Rubelita
3156601,MG,RUBIM,RUBIM,Rubim,Rubim
3156700,MG,SABARÁ,SABARA,Sabará,Sabara
3156809,MG,SABINÓPOLIS,SABINOPOLIS,Sabinópolis,Sabinopolis
3156908,MG,SACRAMENTO,SACRAMENTO,Sacramento,Sacramento
3157005,MG,SALINAS,SALINAS,Salinas,Salinas
3157104,MG,SALTO DA DIVISA,SALTO DA DIVISA,Salto da Divisa,Salto da Divisa
3157203,MG,SANTA BÁRBARA,SANTA BARBARA,Santa Bárbara,Santa Barbara
3157252,MG,SANTA BÁRBARA DO LESTE,SANTA BARBARA DO LESTE,Santa Bárbara do Leste,Santa Barbara do Leste
3157278,MG,SANTA BÁRBARA DO MONTE VERDE,SANTA BARBARA DO MONTE VERDE,Santa Bárbara do Monte Verde,Santa Barbara do Monte Verde
3157302,MG,SANTA BÁRBARA DO TUGÚRIO,SANTA BARBARA DO TUGURIO,Santa Bárbara do Tugúrio,Santa Barbara do Tugurio
3157336,MG,SANTA CRUZ DE MINAS,SANTA CRUZ DE MINAS,Santa Cruz de Minas,Santa Cruz de Minas
3157377,MG,SANTA CRUZ DE SALINAS,SANTA CRUZ DE SALINAS,Santa Cruz de Salinas,Santa Cruz de Salinas
3157401,MG,SANTA CRUZ DO ESCALVADO,SANTA CRUZ DO ESCALVADO,Santa Cruz do Escalvado,Santa Cruz do Escalvado
3157500,MG,SANTA EFIGÊNIA DE MINAS,SANTA EFIGENIA DE MINAS,Santa Efigênia de Minas,Santa Efigenia de Minas
3157609,MG,SANTA FÉ DE MINAS,SANTA FE DE MINAS,Santa Fé de Minas,Santa Fe de Minas
3157658,MG,SANTA HELENA DE MINAS,SANTA HELENA DE MINAS,Santa Helena de Minas,Santa Helena de Minas
3157708,MG,SANTA JULIANA,SANTA JULIANA,Santa Juliana,Santa Juliana
3157807,MG,SANTA LUZIA,SANTA LUZIA,Santa Luzia,Santa Luzia
3157906,MG,SANTA MARGARIDA,SANTA MARGARIDA,Santa Margarida,Santa Margarida
3158003,MG,SANTA MARIA DE ITABIRA,SANTA MARIA DE ITABIRA,Santa Maria de Itabira,Santa Maria de Itabira
3158102,MG,SANTA MARIA DO SALTO,SANTA MARIA DO SALTO,Santa Maria do Salto,Santa Maria do Salto
3158201,MG,SANTA MARIA DO SUAÇUÍ,SANTA MARIA DO SUACUI,Santa Maria do Suaçuí,Santa Maria do Suacui
3158300,MG,SANTANA DA VARGEM,SANTANA DA VARGEM,Santana da Vargem,Santana da Vargem
3158409,MG,SANTANA DE CATAGUASES,SANTANA DE CATAGUASES,Santana de Cataguases,Santana de Cataguases
3158508,MG,SANTANA DE PIRAPAMA,SANTANA DE PIRAPAMA,Santana de Pirapama,Santana de Pirapama
3158607,MG,SANTANA DO DESERTO,SANTANA DO DESERTO,Santana do Deserto,Santana do Deserto
3158706,MG,SANTANA DO GARAMBÉU,SANTANA DO GARAMBEU,Santana do Garambéu,Santana do Garambeu
3158805,MG,SANTANA DO JACARÉ,SANTANA DO JACARE,Santana do Jacaré,Santana do Jacare
3158904,MG,SANTANA DO MANHUAÇU,SANTANA DO MANHUACU,Santana do Manhuaçu,Santana do Manhuacu
3158953,MG,SANTANA DO PARAÍSO,SANTANA DO PARAISO,Santana do Paraíso,Santana do Paraiso
3159001,MG,SANTANA DO RIACHO,SANTANA DO RIACHO,Santana do Riacho,Santana do Riacho
3159100,MG,SANTANA DOS MONTES,SANTANA DOS MONTES,Santana dos Montes,Santana dos Montes
3159209,MG,SANTA RITA DE CALDAS,SANTA RITA DE CALDAS,Santa Rita de Caldas,Santa Rita de Caldas
3159308,MG,SANTA RITA DE JACUTINGA,SANTA RITA DE JACUTINGA,Santa Rita de Jacutinga,Santa Rita de Jacutinga
3159357,MG,SANTA RITA DE MINAS,SANTA RITA DE MINAS,Santa Rita de Minas,Santa Rita de Minas
3159407,MG,SANTA RITA DE IBITIPOCA,SANTA RITA DE IBITIPOCA,Santa Rita de Ibitipoca,Santa Rita de Ibitipoca
3159506,MG,SANTA RITA DO ITUETO,SANTA RITA DO ITUETO,Santa Rita do Itueto,Santa Rita do Itueto
3159605,MG,SANTA RITA DO SAPUCAÍ,SANTA RITA DO SAPUCAI,Santa Rita do Sapucaí,Santa Rita do Sapucai
3159704,MG,SANTA ROSA DA SERRA,SANTA ROSA DA SERRA,Santa Rosa da Serra,Santa Rosa da Serra
3159803,MG,SANTA VITÓRIA,SANTA VITORIA,Santa Vitória,Santa Vitoria
3159902,MG,SANTO ANTÔNIO DO AMPARO,SANTO ANTONIO DO AMPARO,Santo Antônio do Amparo,Santo Antonio do Amparo
3160009,MG,SANTO ANTÔNIO DO AVENTUREIRO,SANTO ANTONIO DO AVENTUREIRO,Santo Antônio do Aventureiro,Santo Antonio do Aventureiro
3160108,MG,SANTO ANTÔNIO DO GRAMA,SANTO ANTONIO DO GRAMA,Santo Antônio do Grama,Santo Antonio do Grama
3160207,MG,SANTO ANTÔNIO DO ITAMBÉ,SANTO ANTONIO DO ITAMBE,Santo Antônio do Itambé,Santo Antonio do Itambe
3160306,MG,SANTO ANTÔNIO DO JACINTO,SANTO ANTONIO DO JACINTO,Santo Antônio do Jacinto,Santo Antonio do Jacinto
3160405,MG,SANTO ANTÔNIO DO MONTE,SANTO ANTONIO DO MONTE,Santo Antônio do Monte,Santo Antonio do Monte
3160454,MG,SANTO ANTÔNIO DO RETIRO,SANTO ANTONIO DO RETIRO,Santo Antônio do Retiro,Santo Antonio do Retiro
3160504,MG,SANTO ANTÔNIO DO RIO ABAIXO,SANTO ANTONIO DO RIO ABAIXO,Santo Antônio do Rio Abaixo,Santo Antonio do Rio Abaixo
3160603,MG,SANTO HIPÓLITO,SANTO HIPOLITO,Santo Hipólito,Santo Hipolito
3160702,MG,SANTOS DUMONT,SANTOS DUMONT,Santos Dumont,Santos Dumont
3160801,MG,SÃO BENTO ABADE,SAO BENTO ABADE,São Bento Abade,Sao Bento Abade
3160900,MG,SÃO BRÁS DO SUAÇUÍ,SAO BRAS DO SUACUI,São Brás do Suaçuí,Sao Bras do Suacui
3160959,MG,SÃO DOMINGOS DAS DORES,SAO DOMINGOS DAS DORES,São Domingos das Dores,Sao Domingos das Dores
3161007,MG,SÃO DOMINGOS DO PRATA,SAO DOMINGOS DO PRATA,São Domingos do Prata,Sao Domingos do Prata
3161056,MG,SÃO FÉLIX DE MINAS,SAO FELIX DE MINAS,São Félix de Minas,Sao Felix de Minas
3161106,MG,SÃO FRANCISCO,SAO FRANCISCO,São Francisco,Sao Francisco
3161205,MG,SÃO FRANCISCO DE PAULA,SAO FRANCISCO DE PAULA,São Francisco de Paula,Sao Francisco de Paula
3161304,MG,SÃO FRANCISCO DE SALES,SAO FRANCISCO DE SALES,São Francisco de Sales,Sao Francisco de Sales
3161403,MG,SÃO FRANCISCO DO GLÓRIA,SAO FRANCISCO DO GLORIA,São Francisco do Glória,Sao Francisco do Gloria
3161502,MG,SÃO GERALDO,SAO GERALDO,São Geraldo,Sao Geraldo
3161601,MG,SÃO GERALDO DA PIEDADE,SAO GERALDO DA PIEDADE,São Geraldo da Piedade,Sao Geraldo da Piedade
3161650,MG,SÃO GERALDO DO BAIXIO,SAO GERALDO DO BAIXIO,São Geraldo do Baixio,Sao Geraldo do Baixio
3161700,MG,SÃO GONÇALO DO ABAETÉ,SAO GONCALO DO ABAETE,São Gonçalo do Abaeté,Sao Goncalo do Abaete
3161809,MG,SÃO GONÇALO DO PARÁ,SAO GONCALO DO PARA,São Gonçalo do Pará,Sao Goncalo do Para
3161908,MG,SÃO GONÇALO DO RIO ABAIXO,SAO GONCALO DO RIO ABAIXO,São Gonçalo do Rio Abaixo,Sao Goncalo do Rio Abaixo
3162005,MG,SÃO GONÇALO DO SAPUCAÍ,SAO GONCALO DO SAPUCAI,São Gonçalo do Sapucaí,Sao Goncalo do Sapucai
3162104,MG,SÃO GOTARDO,SAO GOTARDO,São Gotardo,Sao Gotardo
3162203,MG,SÃO JOÃO BATISTA DO GLÓRIA,SAO JOAO BATISTA DO GLORIA,São João Batista do Glória,Sao Joao Batista do Gloria
3162252,MG,SÃO JOÃO DA LAGOA,SAO JOAO DA LAGOA,São João da Lagoa,Sao Joao da Lagoa
3162302,MG,SÃO JOÃO DA MATA,SAO JOAO DA MATA,São João da Mata,Sao Joao da Mata
3162401,MG,SÃO JOÃO DA PONTE,SAO JOAO DA PONTE,São João da Ponte,Sao Joao da Ponte
3162450,MG,SÃO JOÃO DAS MISSÕES,SAO JOAO DAS MISSOES,São João das Missões,Sao Joao das Missoes
3162500,MG,SÃO JOÃO DEL-REI,SAO JOAO DEL-REI,São João del-Rei,Sao Joao del-Rei
3162559,MG,SÃO JOÃO DO MANHUAÇU,SAO JOAO DO MANHUACU,São João do Manhuaçu,Sao Joao do Manhuacu
3162575,MG,SÃO JOÃO DO MANTENINHA,SAO JOAO DO MANTENINHA,São João do Manteninha,Sao Joao do Manteninha
3162609,MG,SÃO JOÃO DO ORIENTE,SAO JOAO DO ORIENTE,São João do Oriente,Sao Joao do Oriente
3162658,MG,SÃO JOÃO DO PACUÍ,SAO JOAO DO PACUI,São João do Pacuí,Sao Joao do Pacui
3162708,MG,SÃO JOÃO DO PARAÍSO,SAO JOAO DO PARAISO,São João do Paraíso,Sao Joao do Paraiso
3162807,MG,SÃO JOÃO EVANGELISTA,SAO JOAO EVANGELISTA,São João Evangelista,Sao Joao Evangelista
3162906,MG,SÃO JOÃO NEPOMUCENO,SAO JOAO NEPOMUCENO,São João Nepomuceno,Sao Joao Nepomuceno
3162922,MG,SÃO JOAQUIM DE BICAS,SAO JOAQUIM DE BICAS,São Joaquim de Bicas,Sao Joaquim de Bicas
3162948,MG,SÃO JOSÉ DA BARRA,SAO JOSE DA BARRA,São José da Barra,Sao Jose da Barra
3162955,MG,SÃO JOSÉ DA LAPA,SAO JOSE DA LAPA,São José da Lapa,Sao Jose da Lapa
3163003,MG,SÃO JOSÉ DA SAFIRA,SAO JOSE DA SAFIRA,São José da Safira,Sao Jose da Safira
3163102,MG,SÃO JOSÉ DA VARGINHA,SAO JOSE DA VARGINHA,São José da Varginha,Sao Jose da Varginha
3163201,MG,SÃO JOSÉ DO ALEGRE,SAO JOSE DO ALEGRE,São José do Alegre,Sao Jose do Alegre
3163300,MG,SÃO JOSÉ DO DIVINO,SAO JOSE DO DIVINO,São José do Divino,Sao Jose do Divino
3163409,MG,SÃO JOSÉ DO GOIABAL,SAO JOSE DO GOIABAL,São José do Goiabal,Sao Jose do Goiabal
3163508,MG,SÃO JOSÉ DO JACURI,SAO JOSE DO JACURI,São José do Jacuri,Sao Jose do Jacuri
3163607,MG,SÃO JOSÉ DO MANTIMENTO,SAO JOSE DO MANTIMENTO,São José do Mantimento,Sao Jose do Mantimento
3163706,MG,SÃO LOURENÇO,SAO LOURENCO,São Lourenço,Sao Lourenco
3163805,MG,SÃO MIGUEL DO ANTA,SAO MIGUEL DO ANTA,São Miguel do Anta,Sao Miguel do Anta
3163904,MG,SÃO PEDRO DA UNIÃO,SAO PEDRO DA UNIAO,São Pedro da União,Sao Pedro da Uniao
3164001,MG,SÃO PEDRO DOS FERROS,SAO PEDRO DOS FERROS,São Pedro dos Ferros,Sao Pedro dos Ferros
3164100,MG,SÃO PEDRO DO SUAÇUÍ,SAO PEDRO DO SUACUI,São Pedro do Suaçuí,Sao Pedro do Suacui
3164209,MG,SÃO ROMÃO,SAO ROMAO,São Romão,Sao Romao
3164308,MG,SÃO ROQUE DE MINAS,SAO ROQUE DE MINAS,São Roque de Minas,Sao Roque de Minas
3164407,MG,SÃO SEBASTIÃO DA BELA VISTA,SAO SEBASTIAO DA BELA VISTA,São Sebastião da Bela Vista,Sao Sebastiao da Bela Vista
3164431,MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,SAO SEBASTIAO DA VARGEM ALEGRE,São Sebastião da Vargem Alegre,Sao Sebastiao da Vargem Alegre
3164472,MG,SÃO SEBASTIÃO DO ANTA,SAO SEBASTIAO DO ANTA,São Sebastião do Anta,Sao Sebastiao do Anta
3164506,MG,SÃO SEBASTIÃO DO MARANHÃO,SAO SEBASTIAO DO MARANHAO,São Sebastião do Maranhão,Sao Sebastiao do Maranhao
3164605,MG,SÃO SEBASTIÃO DO OESTE,SAO SEBASTIAO DO OESTE,São Sebastião do Oeste,Sao Sebastiao do Oeste
3164704,MG,SÃO SEBASTIÃO DO PARAÍSO,SAO SEBASTIAO DO PARAISO,São Sebastião do Paraíso,Sao Sebastiao do Paraiso
3164803,MG,SÃO SEBASTIÃO DO RIO PRETO,SAO SEBASTIAO DO RIO PRETO,São Sebastião do Rio Preto,Sao Sebastiao do Rio Preto
3164902,MG,SÃO SEBASTIÃO DO RIO VERDE,SAO SEBASTIAO DO RIO VERDE,São Sebastião do Rio Verde,Sao Sebastiao do Rio Verde
3165008,MG,SÃO TIAGO,SAO TIAGO,São Tiago,Sao Tiago
3165107,MG,SÃO TOMÁS DE AQUINO,SAO TOMAS DE AQUINO,São Tomás de Aquino,Sao Tomas de Aquino
3165206,MG,SÃO TOMÉ DAS LETRAS,SAO TOME DAS LETRAS,São Tomé das Letras,Sao Tome das Letras
3165305,MG,SÃO VICENTE DE MINAS,SAO VICENTE DE MINAS,São Vicente de Minas,Sao Vicente de Minas
3165404,MG,SAPUCAÍ-MIRIM,SAPUCAI-MIRIM,Sapucaí-Mirim,Sapucai-Mirim
3165503,MG,SARDOÁ,SARDOA,Sardoá,Sardoa
3165537,MG,SARZEDO,SARZEDO,Sarzedo,Sarzedo
3165552,MG,SETUBINHA,SETUBINHA,Setubinha,Setubinha
3165560,MG,SEM-PEIXE,SEM-PEIXE,Sem-Peixe,Sem-Peixe
